"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2008";98046;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2009";92501;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2010";90634;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2011";87103;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2012";85020;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2013";83401;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2014";82914;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2015";83602;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2016";85727;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2017";89232;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2018";93419;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2019";98218;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2020";103353;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2021";108293;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2022";112305;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"mężczyźni";"2023";115604;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2000";133682;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2001";132937;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2002";131544;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2003";130415;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2004";127437;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2005";122342;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2006";116175;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2007";109152;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2008";101940;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2009";95945;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2010";91832;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2011";87861;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2012";84911;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2013";82801;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2014";81989;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2015";82374;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2016";84352;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2017";87638;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2018";91736;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2019";96291;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2020";101563;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2021";106251;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2022";110344;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"45-49";"kobiety";"2023";113854;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2000";105368;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2001";112415;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2002";117008;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2003";119185;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2004";120470;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2005";121710;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2006";121812;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2007";120549;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2008";119249;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2009";117074;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2010";115925;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2011";110411;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2012";103537;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2013";96841;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2014";91209;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2015";87085;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2016";83931;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2017";81986;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2018";80509;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2019";80170;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2020";80640;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2021";82763;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2022";86318;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"mężczyźni";"2023";90613;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2000";111999;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2001";120177;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2002";125394;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2003";127831;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2004";129435;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2005";130854;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2006";130175;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2007";128842;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2008";127649;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2009";124690;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2010";121158;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2011";115306;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2012";108367;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2013";101360;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2014";95280;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2015";90312;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2016";86451;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2017";83593;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2018";81586;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2019";80916;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2020";81036;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2021";83078;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2022";86336;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"50-54";"kobiety";"2023";90527;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2000";52231;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2001";57499;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2002";66393;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2003";77223;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2004";87381;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2005";98186;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2006";104540;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2007";108799;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2008";110775;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2009";111969;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2010";116868;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2011";117055;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2012";116317;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2013";115310;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2014";113470;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2015";108925;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2016";103894;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2017";97484;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2018";91324;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2019";86232;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2020";81780;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2021";78794;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2022";77008;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"mężczyźni";"2023";75817;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2000";60640;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2001";65273;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2002";74111;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2003";85133;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2004";96506;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2005";108385;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2006";116429;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2007";121501;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2008";123995;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2009";125693;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2010";128382;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2011";127783;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2012";126720;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2013";125654;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2014";123118;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2015";118176;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2016";112600;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2017";105804;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2018";99009;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2019";93138;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2020";87708;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2021";83970;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2022";81277;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"55-59";"kobiety";"2023";79477;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2000";55027;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2001";53080;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2002";50657;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2003";48731;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2004";47947;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2005";47022;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2006";51799;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2007";59935;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2008";69755;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2009";78899;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2010";91161;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2011";97412;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2012";101482;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2013";103576;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2014";104922;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2015";106567;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2016";106924;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2017";106532;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2018";105854;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2019";104203;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2020";98545;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2021";93737;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2022";88306;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"mężczyźni";"2023";83056;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2000";72685;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2001";69492;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2002";65699;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2003";62544;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2004";59939;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2005";57955;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2006";62380;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2007";70849;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2008";81364;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2009";92276;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2010";104508;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2011";112501;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2012";117506;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2013";120038;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2014";121802;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2015";123545;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2016";123109;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2017";122230;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2018";121300;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2019";118863;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2020";112986;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2021";107326;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2022";100912;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"60-64";"kobiety";"2023";94709;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2000";51543;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2001";51084;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2002";50062;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2003";49107;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2004";48165;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2005";47122;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2006";45576;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2007";43622;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2008";42025;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2009";41450;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2010";41524;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2011";46161;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2012";53759;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2013";62781;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2014";71334;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2015";80191;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2016";85669;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2017";89454;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2018";91214;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2019";92453;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2020";92388;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2021";92075;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2022";91584;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"mężczyźni";"2023";91400;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2000";73476;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2001";73207;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2002";71955;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2003";71014;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2004";69885;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2005";68121;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2006";65196;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2007";61662;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2008";58824;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2009";56365;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2010";54635;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2011";58874;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2012";67077;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2013";77342;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2014";87767;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2015";98865;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2016";106426;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2017";111233;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2018";113681;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2019";115375;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2020";115687;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2021";114962;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2022";114066;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"65-69";"kobiety";"2023";113281;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2000";82285;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2001";85074;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2002";87817;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2003";89876;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2004";91670;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2005";93517;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2006";95278;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2007";96483;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2008";97290;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2009";97500;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2010";99085;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2011";99606;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2012";99386;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2013";99169;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2014";99789;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2015";99983;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2016";104506;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2017";110620;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2018";118059;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2019";125596;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2020";130181;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2021";135739;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2022";142708;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"mężczyźni";"2023";150467;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2000";156858;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2001";162311;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2002";167913;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2003";172030;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2004";176137;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2005";180361;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2006";184505;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2007";187726;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2008";189928;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2009";191515;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2010";193940;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2011";194626;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2012";193831;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2013";192821;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2014";192588;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2015";191578;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2016";196077;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2017";202350;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2018";210141;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2019";218624;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2020";223871;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2021";231324;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2022";239957;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"70 i więcej";"kobiety";"2023";249453;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2000";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2001";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2002";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2003";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2004";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2005";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2006";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2007";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2008";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2009";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2010";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2011";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2012";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"0-14";"mężczyźni";"2013";208084;"osoba";"";
